id,host_id,neighbourhood_cleansed,price_cleaned,Term
810059052478156022,402093105,Vadhana,791.00,Short Term
833869166394261573,402093105,Vadhana,6967.00,Short Term
810034203629641849,402093105,Vadhana,817.00,Short Term
978708071832642306,402093105,Vadhana,6967.00,Short Term
810094923250448896,402093105,Vadhana,828.00,Short Term
810089942909803939,402093105,Vadhana,791.00,Short Term
810038929851339681,402093105,Vadhana,817.00,Short Term
810065258198714078,402093105,Vadhana,801.00,Short Term
810079921462323308,402093105,Vadhana,801.00,Short Term
833324510563010054,402093105,Vadhana,5797.00,Short Term
958334150572244759,402093105,Vadhana,5482.00,Short Term
830456443159262258,402093105,Vadhana,5482.00,Short Term
810002826387536993,402093105,Vadhana,791.00,Short Term
810028571115577464,402093105,Vadhana,817.00,Short Term
810036479813136523,402093105,Vadhana,791.00,Short Term
810063477361092050,402093105,Vadhana,817.00,Short Term
810019259714876721,402093105,Vadhana,816.00,Short Term
922096040952482561,402093105,Vadhana,6684.00,Short Term
810092682858043470,402093105,Vadhana,817.00,Short Term
810031725388025074,402093105,Vadhana,817.00,Short Term
830449787693413643,402093105,Vadhana,5482.00,Short Term
838936292982755795,402093105,Vadhana,1538.00,Short Term
809977707357685814,402093105,Vadhana,805.00,Short Term
810074238786559926,402093105,Vadhana,801.00,Short Term
958430630068019021,402093105,Vadhana,6379.00,Short Term
798093333173679946,402093105,Vadhana,1588.00,Short Term
964262796625345734,402093105,Vadhana,1652.00,Short Term
810061253723344941,402093105,Vadhana,767.00,Short Term
810009254573231733,402093105,Vadhana,816.00,Short Term
809999644029730762,402093105,Vadhana,828.00,Short Term
838939415898043839,402093105,Vadhana,1538.00,Short Term
810054978192890525,402093105,Vadhana,767.00,Short Term
809990648904399726,402093105,Vadhana,817.00,Short Term
964273127040873157,402093105,Vadhana,1652.00,Short Term
723799330407965986,402093105,Vadhana,1116.00,Short Term
922050943590632096,402093105,Vadhana,6967.00,Short Term
810051628821450467,402093105,Vadhana,787.00,Short Term
809996989357134629,402093105,Vadhana,757.00,Short Term
810071343583133012,402093105,Vadhana,817.00,Short Term
810082014599748087,402093105,Vadhana,817.00,Short Term
810043859224098462,402093105,Vadhana,828.00,Short Term
810085968856011105,402093105,Vadhana,817.00,Short Term
958448457314563166,402093105,Vadhana,1008.00,Long Term
830465192949010862,402093105,Vadhana,5797.00,Short Term
838928875632156850,402093105,Vadhana,1538.00,Short Term
810049376162418865,402093105,Vadhana,806.00,Short Term
810083876275861865,402093105,Vadhana,801.00,Short Term
922075989653656148,402093105,Vadhana,6967.00,Short Term
978699060500773972,402093105,Vadhana,6967.00,Short Term
810014842998868640,402093105,Vadhana,816.00,Short Term
922082515993189062,402093105,Vadhana,6401.00,Short Term
799342523314051263,402093105,Vadhana,1022.00,Long Term
843305042322659342,434168399,Vadhana,7570.00,Short Term
716928013038422881,434168399,Vadhana,2350.00,Short Term
937319328105920390,434168399,Vadhana,5000.00,Short Term
951071446161781935,434168399,Vadhana,2250.00,Short Term
722066863141316826,434168399,Vadhana,3250.00,Short Term
930947628789046748,434168399,Vadhana,1375.00,Short Term
934601542679047256,434168399,Vadhana,2000.00,Short Term
945466750288078243,434168399,Vadhana,2500.00,Short Term
925299294575439811,434168399,Vadhana,1500.00,Short Term
927312070434381554,434168399,Vadhana,2000.00,Short Term
806276022391036458,434168399,Vadhana,4480.00,Short Term
930944993383668686,434168399,Vadhana,1125.00,Short Term
843315939940343006,434168399,Vadhana,4070.00,Short Term
934589224998638501,434168399,Vadhana,5625.00,Short Term
786834873763460489,434168399,Vadhana,3125.00,Short Term
717001924652991170,434168399,Vadhana,2850.00,Short Term
843297779506505448,434168399,Vadhana,7570.00,Short Term
934687912177137831,434168399,Vadhana,1875.00,Short Term
930950382350901924,434168399,Vadhana,1375.00,Short Term
934576653402434611,434168399,Vadhana,2875.00,Short Term
741800628656842677,434168399,Vadhana,2850.00,Short Term
937305231413643971,434168399,Vadhana,2000.00,Short Term
848815978638577962,434168399,Vadhana,5250.00,Short Term
933181301022151643,434168399,Vadhana,1125.00,Short Term
945468425144432970,434168399,Vadhana,5625.00,Short Term
934692766605679801,434168399,Vadhana,2125.00,Short Term
928093716439194288,434168399,Vadhana,1750.00,Short Term
741803765276971154,434168399,Vadhana,6250.00,Short Term
741779258259851846,434168399,Vadhana,2850.00,Short Term
925309088995661034,434168399,Vadhana,1500.00,Short Term
934696649754045104,434168399,Vadhana,4625.00,Short Term
722039727977197287,434168399,Vadhana,5000.00,Short Term
951076085810712046,434168399,Vadhana,2250.00,Short Term
785927404385814798,434168399,Vadhana,3250.00,Short Term
806292731621119713,434168399,Vadhana,8480.00,Short Term
937321222111862545,434168399,Vadhana,5000.00,Short Term
937313163440222714,434168399,Vadhana,2500.00,Short Term
930967517320617500,434168399,Vadhana,750.00,Short Term
722098064468104330,434168399,Vadhana,2000.00,Short Term
786852847114140309,434168399,Vadhana,3125.00,Short Term
928084229965922103,434168399,Vadhana,1500.00,Short Term
843170585779135969,434168399,Vadhana,10320.00,Short Term
937304358843285818,434168399,Vadhana,2000.00,Short Term
937303697265370781,434168399,Vadhana,1625.00,Short Term
772046044736066498,434168399,Vadhana,2850.00,Short Term
805640421555284959,434168399,Vadhana,5060.00,Short Term
930940272841553019,434168399,Vadhana,1125.00,Short Term
934572391232657593,434168399,Vadhana,2500.00,Short Term
806281921784645382,434168399,Vadhana,4480.00,Short Term
848789380718247709,434168399,Vadhana,2350.00,Short Term
937312938844910576,434168399,Vadhana,2500.00,Short Term
741812202998092927,434168399,Vadhana,6250.00,Short Term
843294738206531362,434168399,Vadhana,10320.00,Short Term
933191385981895349,434168399,Vadhana,1375.00,Short Term
843308666091050598,434168399,Vadhana,4070.00,Short Term
933185787146577435,434168399,Vadhana,1125.00,Short Term
785892679369172786,434168399,Vadhana,5000.00,Short Term
717032489389185282,434168399,Vadhana,2350.00,Short Term
927309863417737518,434168399,Vadhana,2000.00,Short Term
806263212215125690,434168399,Vadhana,4480.00,Short Term
934592276818746513,434168399,Vadhana,5625.00,Short Term
934695411056145074,434168399,Vadhana,4625.00,Short Term
945462566723627485,434168399,Vadhana,2500.00,Short Term
934574830953586941,434168399,Vadhana,2500.00,Short Term
934686336456568173,434168399,Vadhana,1875.00,Short Term
945470374293473366,434168399,Vadhana,5625.00,Short Term
934691568400262398,434168399,Vadhana,2125.00,Short Term
772079736724150090,434168399,Vadhana,2350.00,Short Term
717010893404805619,434168399,Vadhana,5250.00,Short Term
930971326822233680,434168399,Vadhana,750.00,Short Term
749067301332474369,434168399,Vadhana,5000.00,Short Term
928098400332613631,434168399,Vadhana,1750.00,Short Term
805664921836066641,434168399,Vadhana,5060.00,Short Term
934580863186095201,434168399,Vadhana,3500.00,Short Term
928088512540280173,434168399,Vadhana,1500.00,Short Term
937300192575764604,434168399,Vadhana,1625.00,Short Term
934584405368869050,434168399,Vadhana,3500.00,Short Term
934578303839460310,434168399,Vadhana,2875.00,Short Term
933188022002804298,434168399,Vadhana,1375.00,Short Term
914045153174121952,201677068,Vadhana,1086.00,Short Term
913520256879730000,201677068,Vadhana,1471.00,Short Term
914055574601508512,201677068,Vadhana,998.00,Short Term
913533866794134513,201677068,Vadhana,869.00,Short Term
913571309085988674,201677068,Vadhana,869.00,Short Term
950352344416591664,201677068,Vadhana,3200.00,Short Term
42545666,201677068,Vadhana,1434.00,Short Term
659910756641316497,67585919,Khlong Toei,1616.00,Short Term
659891262903886792,67585919,Khlong Toei,1588.00,Short Term
46043412,67585919,Khlong Toei,1096.00,Short Term
660380954267686172,67585919,Khlong Toei,1652.00,Short Term
34212984,67585919,Khlong Toei,1100.00,Short Term
38481256,67585919,Khlong Toei,2324.00,Short Term
796371323424635182,67585919,Khlong Toei,1072.00,Short Term
872909867114285748,67585919,Khlong Toei,1054.00,Short Term
34250983,67585919,Khlong Toei,1100.00,Short Term
28673440,67585919,Khlong Toei,1061.00,Short Term
42849087,67585919,Khlong Toei,1096.00,Short Term
872880447169631392,67585919,Khlong Toei,1107.00,Short Term
846920594427212718,67585919,Khlong Toei,1701.00,Short Term
786666016414132755,67585919,Khlong Toei,1100.00,Short Term
846898866313742652,67585919,Khlong Toei,1701.00,Short Term
660344890406099727,67585919,Khlong Toei,1616.00,Short Term
37705528,67585919,Khlong Toei,2012.00,Short Term
846842340450028114,67585919,Khlong Toei,1609.00,Short Term
34772016,67585919,Khlong Toei,1096.00,Short Term
660352444095674978,67585919,Khlong Toei,1652.00,Short Term
34251466,67585919,Khlong Toei,1096.00,Short Term
732994039766131836,52161947,Khlong Toei,1280.00,Short Term
918473976478907026,52161947,Khlong Toei,1083.00,Short Term
921385303855081096,52161947,Khlong Toei,1194.00,Short Term
39430492,52161947,Khlong Toei,1478.00,Short Term
957777322531176682,52161947,Khlong Toei,3335.00,Short Term
47893753,52161947,Khlong Toei,1212.00,Short Term
47835243,52161947,Khlong Toei,1347.00,Short Term
680067120786955721,52161947,Khlong Toei,1347.00,Short Term
31078012,52161947,Khlong Toei,1408.00,Short Term
41050557,52161947,Khlong Toei,2269.00,Short Term
841758492774951913,52161947,Khlong Toei,840.00,Long Term
964133116819989016,52161947,Khlong Toei,1757.00,Short Term
704716183916503186,52161947,Khlong Toei,1478.00,Short Term
46251202,52161947,Khlong Toei,1308.00,Short Term
767066921721960080,52161947,Khlong Toei,1346.00,Short Term
836006601704469658,52161947,Khlong Toei,1278.00,Short Term
907717397310608481,52161947,Khlong Toei,945.00,Long Term
800264868364917383,52161947,Khlong Toei,945.00,Long Term
50554842,52161947,Khlong Toei,4071.00,Short Term
959109902845727151,52161947,Khlong Toei,2393.00,Short Term
45641669,52161947,Khlong Toei,1488.00,Short Term
31107096,52161947,Khlong Toei,1478.00,Short Term
50201222,52161947,Khlong Toei,1549.00,Short Term
908416844489588755,52161947,Khlong Toei,1478.00,Short Term
683677423640619057,52161947,Khlong Toei,4356.00,Short Term
683705970105689571,52161947,Khlong Toei,1278.00,Short Term
46055241,52161947,Khlong Toei,1347.00,Short Term
46250987,52161947,Khlong Toei,1297.00,Short Term
675802027749251618,52161947,Khlong Toei,1408.00,Short Term
40711618,52161947,Khlong Toei,2800.00,Short Term
922941963362658361,52161947,Khlong Toei,1821.00,Short Term
937348123274204366,52161947,Khlong Toei,1478.00,Short Term
933823513068454045,52161947,Khlong Toei,954.00,Short Term
948962455731407885,52161947,Khlong Toei,1478.00,Short Term
786580384742119025,52161947,Khlong Toei,1392.00,Long Term
42567625,52161947,Khlong Toei,1478.00,Short Term
45319877,52161947,Khlong Toei,1478.00,Short Term
40712540,52161947,Khlong Toei,2269.00,Short Term
38807029,52161947,Khlong Toei,1478.00,Short Term
867074696387570588,52161947,Khlong Toei,1306.00,Short Term
46404538,52161947,Khlong Toei,1176.00,Short Term
41050832,52161947,Khlong Toei,2926.00,Short Term
596006150034723525,52161947,Khlong Toei,1401.00,Short Term
846923509612328658,402093105,Khlong Toei,1701.00,Short Term
735320113093591079,402093105,Khlong Toei,1029.00,Short Term
873790244041076975,402093105,Khlong Toei,1022.00,Short Term
735251817177288443,402093105,Khlong Toei,1029.00,Short Term
563689983322579885,402093105,Khlong Toei,1029.00,Short Term
699045616247256252,402093105,Khlong Toei,1652.00,Short Term
735254049415872118,402093105,Khlong Toei,1029.00,Short Term
735248979481365445,402093105,Khlong Toei,1022.00,Short Term
902625554324929736,402093105,Khlong Toei,1029.00,Short Term
795926848589665563,402093105,Khlong Toei,1029.00,Short Term
780316377236968064,402093105,Khlong Toei,1029.00,Short Term
795928634689101664,402093105,Khlong Toei,1029.00,Short Term
859265845958932053,402093105,Khlong Toei,1029.00,Short Term
934460438505318236,402093105,Khlong Toei,1683.00,Short Term
902572999726069516,402093105,Khlong Toei,1029.00,Short Term
911248696260059411,402093105,Khlong Toei,1029.00,Short Term
859326071216645857,402093105,Khlong Toei,1913.00,Short Term
730740738609284063,402093105,Khlong Toei,1093.00,Short Term
795927992429154435,402093105,Khlong Toei,1029.00,Short Term
795930369667881665,402093105,Khlong Toei,1029.00,Short Term
846903115537137384,402093105,Khlong Toei,1701.00,Short Term
688888221862637270,402093105,Khlong Toei,1029.00,Short Term
795932375690048941,402093105,Khlong Toei,1029.00,Short Term
958313953145507880,402093105,Khlong Toei,2012.00,Short Term
796351576033753274,402093105,Khlong Toei,1029.00,Short Term
796351008377245268,402093105,Khlong Toei,1029.00,Short Term
911240447518746856,402093105,Khlong Toei,1029.00,Short Term
690955384594693967,402093105,Khlong Toei,1022.00,Short Term
796350297264865492,402093105,Khlong Toei,1029.00,Short Term
592639865547036968,402093105,Khlong Toei,1029.00,Short Term
795433160523948559,402093105,Khlong Toei,1029.00,Short Term
860666281864168926,402093105,Khlong Toei,1022.00,Short Term
934436829638749395,402093105,Khlong Toei,1701.00,Short Term
795929938465035673,402093105,Khlong Toei,1029.00,Short Term
859282894955622407,402093105,Khlong Toei,1029.00,Short Term
51154754,402093105,Khlong Toei,1029.00,Short Term
795447605016206073,402093105,Khlong Toei,1029.00,Short Term
859260122826666081,402093105,Khlong Toei,1029.00,Short Term
780317417569705805,402093105,Khlong Toei,1029.00,Short Term
795432941702731723,402093105,Khlong Toei,1022.00,Short Term
964277202075696159,402093105,Khlong Toei,1652.00,Short Term
735257626974718148,402093105,Khlong Toei,1093.00,Short Term
859291631959394708,402093105,Khlong Toei,1029.00,Short Term
723773471027017948,402093105,Khlong Toei,1029.00,Short Term
859315927409745503,402093105,Khlong Toei,1652.00,Short Term
946787777222593728,434168399,Khlong Toei,1375.00,Short Term
715565949199588020,434168399,Khlong Toei,1750.00,Short Term
715566597622561214,434168399,Khlong Toei,2850.00,Short Term
925052598930718282,434168399,Khlong Toei,1625.00,Short Term
934603374698314669,434168399,Khlong Toei,2000.00,Short Term
934595996097355334,434168399,Khlong Toei,1625.00,Short Term
811252781527784704,434168399,Khlong Toei,2650.00,Short Term
938042767824723890,434168399,Khlong Toei,2000.00,Short Term
930961175582203492,434168399,Khlong Toei,1625.00,Short Term
927321597543809481,434168399,Khlong Toei,1565.00,Short Term
740946745066185887,434168399,Khlong Toei,6250.00,Short Term
740422498457223784,434168399,Khlong Toei,2500.00,Short Term
927462797341627520,434168399,Khlong Toei,1500.00,Short Term
938040478959763252,434168399,Khlong Toei,2000.00,Short Term
740486789468727140,434168399,Khlong Toei,2500.00,Short Term
927350275969827977,434168399,Khlong Toei,1250.00,Short Term
934598849762770557,434168399,Khlong Toei,1625.00,Short Term
811276414108025328,434168399,Khlong Toei,4500.00,Short Term
740321278421063253,434168399,Khlong Toei,3250.00,Short Term
740924999324852623,434168399,Khlong Toei,3000.00,Short Term
740943642495066702,434168399,Khlong Toei,5000.00,Short Term
714058272854834244,434168399,Khlong Toei,2550.00,Short Term
930955025834495669,434168399,Khlong Toei,1200.00,Short Term
930963600690156391,434168399,Khlong Toei,1625.00,Short Term
946794485019915031,434168399,Khlong Toei,1750.00,Short Term
930958671141092748,434168399,Khlong Toei,1375.00,Short Term
925059045435997369,434168399,Khlong Toei,1875.00,Short Term
740933080847463538,434168399,Khlong Toei,3500.00,Short Term
927325145179933400,434168399,Khlong Toei,1565.00,Short Term
740491593116818892,434168399,Khlong Toei,2625.00,Short Term
927327118309736398,434168399,Khlong Toei,1940.00,Short Term
927329532998921594,434168399,Khlong Toei,1940.00,Short Term
927356577153771246,434168399,Khlong Toei,2000.00,Short Term
740951809428219040,434168399,Khlong Toei,6250.00,Short Term
925054929071349689,434168399,Khlong Toei,1625.00,Short Term
811268259680424989,434168399,Khlong Toei,2650.00,Short Term
740365298759250369,434168399,Khlong Toei,4750.00,Short Term
968470575945399061,434168399,Khlong Toei,3320.00,Short Term
968463280929537499,434168399,Khlong Toei,3320.00,Short Term
811360541244335203,434168399,Khlong Toei,5150.00,Short Term
927464635342120944,434168399,Khlong Toei,3125.00,Short Term
811270570209356198,434168399,Khlong Toei,3150.00,Short Term
946792475534734906,434168399,Khlong Toei,1750.00,Short Term
740927989549317381,434168399,Khlong Toei,3500.00,Short Term
927354588376210720,434168399,Khlong Toei,1250.00,Short Term
740500675232020817,434168399,Khlong Toei,2625.00,Short Term
714836482202458368,434168399,Khlong Toei,2550.00,Short Term
925057075937878816,434168399,Khlong Toei,1875.00,Short Term
925050652110890847,434168399,Khlong Toei,1500.00,Short Term
740935737229221788,434168399,Khlong Toei,5000.00,Short Term
946790436139408632,434168399,Khlong Toei,1375.00,Short Term
927358644046914138,434168399,Khlong Toei,2000.00,Short Term
740917233297035393,434168399,Khlong Toei,3000.00,Short Term
917948060098438426,434168399,Khlong Toei,1500.00,Short Term
927363473381469243,434168399,Khlong Toei,1500.00,Short Term
927466915843874323,434168399,Khlong Toei,3125.00,Short Term
34878214,201677068,Khlong Toei,3214.00,Short Term
50199142,201677068,Khlong Toei,3069.00,Short Term
46452651,201677068,Khlong Toei,1659.00,Short Term
722063736722760378,201677068,Khlong Toei,1183.00,Short Term
811227120299992608,201677068,Khlong Toei,1305.00,Short Term
818506613947473098,201677068,Khlong Toei,840.00,Long Term
912696395486197780,201677068,Khlong Toei,353.00,Short Term
39283137,201677068,Khlong Toei,2730.00,Short Term
35236920,201677068,Khlong Toei,3356.00,Short Term
678656941071637668,201677068,Khlong Toei,1717.00,Short Term
701905156463059391,201677068,Khlong Toei,1605.00,Short Term
31029786,201677068,Khlong Toei,1478.00,Short Term
31607546,201677068,Khlong Toei,1549.00,Short Term
972892918211420096,201677068,Khlong Toei,2268.00,Short Term
934339620894691564,201677068,Khlong Toei,1445.00,Short Term
684998131629217841,201677068,Khlong Toei,1279.00,Short Term
39209293,201677068,Khlong Toei,3829.00,Short Term
938683499082664978,201677068,Khlong Toei,600.00,Long Term
46405143,201677068,Khlong Toei,1446.00,Short Term
45320319,201677068,Khlong Toei,1549.00,Short Term
914026950160691465,201677068,Khlong Toei,816.00,Short Term
46057853,201677068,Khlong Toei,1346.00,Short Term
736618636050639380,201677068,Khlong Toei,1445.00,Short Term
36982494,201677068,Khlong Toei,2926.00,Short Term
916957687235177134,201677068,Khlong Toei,2926.00,Short Term
35016197,201677068,Khlong Toei,4100.00,Short Term
917057495928820924,201677068,Khlong Toei,3191.00,Short Term
43572624,201677068,Khlong Toei,1346.00,Short Term
949801093330285497,201677068,Khlong Toei,1757.00,Short Term
695850166463033014,201677068,Khlong Toei,1278.00,Short Term
719807858214312320,201677068,Khlong Toei,1183.00,Short Term
749697339078329015,201677068,Khlong Toei,2207.00,Short Term
42524032,201677068,Khlong Toei,3700.00,Short Term
30804041,201677068,Khlong Toei,1478.00,Short Term
948957431956742784,201677068,Khlong Toei,1478.00,Short Term
33726080,201677068,Khlong Toei,2269.00,Short Term
38336903,201677068,Khlong Toei,2926.00,Short Term
39452077,201677068,Khlong Toei,2800.00,Short Term
871452469310648004,201677068,Khlong Toei,1300.00,Short Term
678672387651741395,201677068,Khlong Toei,1478.00,Short Term
720645131048755704,201677068,Khlong Toei,1305.00,Short Term
600426395144446188,201677068,Khlong Toei,2800.00,Short Term
716191198106468421,201677068,Khlong Toei,1410.00,Short Term
719888195728578949,201677068,Khlong Toei,1305.00,Short Term
780130696121233047,201677068,Khlong Toei,1250.00,Long Term
39259609,201677068,Khlong Toei,1617.00,Short Term
939587627256066158,201677068,Khlong Toei,2926.00,Short Term
42569272,201677068,Khlong Toei,2926.00,Short Term
811279302440976015,201677068,Khlong Toei,3755.00,Short Term
34922232,201677068,Khlong Toei,2926.00,Short Term
750412362717761633,201677068,Khlong Toei,2794.00,Short Term
957766723214852803,201677068,Khlong Toei,4005.00,Short Term
45643491,201677068,Khlong Toei,1445.00,Short Term
948944302353684244,201677068,Khlong Toei,1478.00,Short Term
958368716139924770,201677068,Khlong Toei,2393.00,Short Term
721449017666917356,201677068,Khlong Toei,2530.00,Short Term
935190122514972741,201677068,Khlong Toei,1821.00,Short Term
36611486,201677068,Khlong Toei,4200.00,Short Term
933808491290909776,201677068,Khlong Toei,2152.00,Short Term
899774364369706331,201677068,Khlong Toei,2285.00,Short Term
912746070851749590,201677068,Khlong Toei,1344.00,Short Term
837465890952985739,201677068,Khlong Toei,1278.00,Short Term
893858431222909660,67585919,Huai Khwang,2621.00,Short Term
930242299136750289,67585919,Huai Khwang,1227.00,Short Term
931018608739328299,67585919,Huai Khwang,1227.00,Short Term
878987836725944158,67585919,Huai Khwang,1227.00,Short Term
931012421930031305,67585919,Huai Khwang,1227.00,Short Term
893911283689252971,67585919,Huai Khwang,2790.00,Short Term
931001793583427395,67585919,Huai Khwang,1227.00,Short Term
929528483293822758,67585919,Huai Khwang,1227.00,Short Term
735151832351736868,67585919,Huai Khwang,961.00,Short Term
930249639408359967,67585919,Huai Khwang,1227.00,Short Term
792291160673142090,67585919,Huai Khwang,970.00,Short Term
930995028898623041,67585919,Huai Khwang,1227.00,Short Term
846794956287779799,67585919,Huai Khwang,2642.00,Short Term
931016886294944154,67585919,Huai Khwang,1227.00,Short Term
931630893814842206,67585919,Huai Khwang,2302.00,Short Term
930253270939647532,67585919,Huai Khwang,1227.00,Short Term
930268855248204846,67585919,Huai Khwang,1227.00,Short Term
931599005798105049,67585919,Huai Khwang,2302.00,Short Term
931572945225939559,67585919,Huai Khwang,1227.00,Short Term
932102453502184975,67585919,Huai Khwang,2302.00,Short Term
804951584239524318,67585919,Huai Khwang,2373.00,Short Term
740445706210999445,67585919,Huai Khwang,966.00,Short Term
792289522577239425,67585919,Huai Khwang,970.00,Short Term
800597724616593646,67585919,Huai Khwang,877.00,Short Term
792284873794486026,67585919,Huai Khwang,1065.00,Short Term
927443200526952566,67585919,Huai Khwang,2642.00,Short Term
800602139549136726,67585919,Huai Khwang,1065.00,Short Term
893868360875605352,67585919,Huai Khwang,2621.00,Short Term
931620982758606357,67585919,Huai Khwang,2302.00,Short Term
932113562800706257,67585919,Huai Khwang,2302.00,Short Term
804948212364144339,67585919,Huai Khwang,2195.00,Short Term
893824730079160527,67585919,Huai Khwang,2599.00,Short Term
893310056562071755,67585919,Huai Khwang,2592.00,Short Term
930235407523452705,67585919,Huai Khwang,1227.00,Short Term
792287708089972478,67585919,Huai Khwang,1065.00,Short Term
800612268066729631,67585919,Huai Khwang,1065.00,Short Term
931003197413032773,67585919,Huai Khwang,1227.00,Short Term
930996593238846599,67585919,Huai Khwang,1227.00,Short Term
38512370,67585919,Huai Khwang,2508.00,Short Term
800586889112364604,67585919,Huai Khwang,929.00,Short Term
43444488,52161947,Huai Khwang,700.00,Short Term
43436018,52161947,Huai Khwang,602.00,Short Term
984316509644473985,52161947,Huai Khwang,691.00,Short Term
43444479,52161947,Huai Khwang,700.00,Short Term
978690252927014221,52161947,Huai Khwang,691.00,Short Term
39619563,52161947,Huai Khwang,700.00,Short Term
40993620,52161947,Huai Khwang,700.00,Short Term
48431369,52161947,Huai Khwang,736.00,Short Term
39543626,52161947,Huai Khwang,1289.00,Short Term
975859952913255435,52161947,Huai Khwang,1600.00,Short Term
954587422561622131,52161947,Huai Khwang,1000.00,Short Term
40994289,52161947,Huai Khwang,1400.00,Short Term
909877292242449230,52161947,Huai Khwang,1092.00,Short Term
954751991290911091,52161947,Huai Khwang,1057.00,Short Term
950299684671987491,52161947,Huai Khwang,497.00,Short Term
953302535656149852,52161947,Huai Khwang,1000.00,Short Term
50557082,52161947,Huai Khwang,736.00,Short Term
932237909367376513,402093105,Huai Khwang,2345.00,Short Term
738285748016314499,402093105,Huai Khwang,966.00,Short Term
738265082032050223,402093105,Huai Khwang,978.00,Short Term
931499958881676260,402093105,Huai Khwang,1227.00,Short Term
932284724571132136,402093105,Huai Khwang,1227.00,Short Term
931505094268319810,402093105,Huai Khwang,1227.00,Short Term
783729222876550039,402093105,Huai Khwang,2210.00,Short Term
936591446604924729,402093105,Huai Khwang,1227.00,Short Term
800591837024270505,402093105,Huai Khwang,1128.00,Short Term
894365395874429169,402093105,Huai Khwang,2684.00,Short Term
936598369915578724,402093105,Huai Khwang,1227.00,Short Term
804962180370884011,402093105,Huai Khwang,2401.00,Short Term
940389561897901378,402093105,Huai Khwang,1142.00,Short Term
953930780783313015,402093105,Huai Khwang,1213.00,Short Term
953936669802627406,402093105,Huai Khwang,1227.00,Short Term
931581853282295018,402093105,Huai Khwang,2302.00,Short Term
929369100980391448,402093105,Huai Khwang,1171.00,Short Term
893176849282044422,402093105,Huai Khwang,2486.00,Short Term
953929124878877003,402093105,Huai Khwang,1227.00,Short Term
944767145230526932,402093105,Huai Khwang,2210.00,Short Term
893167960427157516,402093105,Huai Khwang,2338.00,Short Term
49858353,402093105,Huai Khwang,2260.00,Short Term
931526363890482887,402093105,Huai Khwang,1227.00,Short Term
929383817612545614,402093105,Huai Khwang,1213.00,Short Term
894379493932593752,402093105,Huai Khwang,2684.00,Short Term
893179304856300568,402093105,Huai Khwang,2486.00,Short Term
800586755687748557,402093105,Huai Khwang,1128.00,Short Term
940387682916519276,402093105,Huai Khwang,1142.00,Short Term
800553163719654626,402093105,Huai Khwang,977.00,Short Term
845704130628605466,402093105,Huai Khwang,2571.00,Short Term
931508876663264982,402093105,Huai Khwang,1213.00,Short Term
